  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,19.64, ºC     , teInsta: ,17.73, ºC     , Disip: ,18.64, ºC     ,  , Aire: ,15.22,1:24:10,18/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.4027778,  ,  , Corrida: ,33 seg ,  ,  , Peltier: ,19.7, ºC     , teInsta: ,17.73, ºC     , Disip: ,17.26, ºC     ,  , Aire: ,15.22,1:24:20,18/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=130y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.4975,  ,  , Corrida: ,25573 seg ,  ,  , Peltier: ,18.41, ºC     , teInsta: ,17.2, ºC     , Disip: ,13.27, ºC     ,  , Aire: ,15.22,8:30:0,18/8/2022,TomaNro= 564,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=133y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.5,  ,  , Corrida: ,25583 seg ,  ,  , Peltier: ,18.4, ºC     , teInsta: ,17.21, ºC     , Disip: ,13.06, ºC     ,  , Aire: ,15.22,8:30:10,18/8/2022,TomaNro= 565,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=134y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.502778,  ,  , Corrida: ,25592 seg ,  ,  , Peltier: ,18.43, ºC     , teInsta: ,17.21, ºC     , Disip: ,12.87, ºC     ,  , Aire: ,15.22,8:30:19,18/8/2022,TomaNro= 566,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=133y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.505278,  ,  , Corrida: ,25602 seg ,  ,  , Peltier: ,18.42, ºC     , teInsta: ,17.21, ºC     , Disip: ,12.73, ºC     ,  , Aire: ,15.22,8:30:29,18/8/2022,TomaNro= 567,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=136y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.508056,  ,  , Corrida: ,25611 seg ,  ,  , Peltier: ,18.42, ºC     , teInsta: ,17.24, ºC     , Disip: ,12.61, ºC     ,  , Aire: ,15.22,8:30:38,18/8/2022,TomaNro= 568,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=132y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.510555,  ,  , Corrida: ,25619 seg ,  ,  , Peltier: ,18.38, ºC     , teInsta: ,17.24, ºC     , Disip: ,12.63, ºC     ,  , Aire: ,15.22,8:30:46,18/8/2022,TomaNro= 569,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=132y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.512777,  ,  , Corrida: ,25629 seg ,  ,  , Peltier: ,18.34, ºC     , teInsta: ,17.24, ºC     , Disip: ,13.68, ºC     ,  , Aire: ,15.22,8:30:56,18/8/2022,TomaNro= 570,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=127y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.515555,  ,  , Corrida: ,25638 seg ,  ,  , Peltier: ,18.38, ºC     , teInsta: ,17.25, ºC     , Disip: ,13.77, ºC     ,  , Aire: ,15.22,8:31:5,18/8/2022,TomaNro= 571,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=122y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.518055,  ,  , Corrida: ,25648 seg ,  ,  , Peltier: ,18.33, ºC     , teInsta: ,17.25, ºC     , Disip: ,13.56, ºC     ,  , Aire: ,15.22,8:31:15,18/8/2022,TomaNro= 572,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=127y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.520833,  ,  , Corrida: ,25657 seg ,  ,  , Peltier: ,18.32, ºC     , teInsta: ,17.26, ºC     , Disip: ,13.34, ºC     ,  , Aire: ,15.22,8:31:24,18/8/2022,TomaNro= 573,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=121y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.523334,  ,  , Corrida: ,25667 seg ,  ,  , Peltier: ,18.29, ºC     , teInsta: ,17.28, ºC     , Disip: ,13.2, ºC     ,  , Aire: ,15.22,8:31:34,18/8/2022,TomaNro= 574,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=118y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.526111,  ,  , Corrida: ,25676 seg ,  ,  , Peltier: ,18.27, ºC     , teInsta: ,17.28, ºC     , Disip: ,13.14, ºC     ,  , Aire: ,15.22,8:31:43,18/8/2022,TomaNro= 575,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=115y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.528611,  ,  , Corrida: ,25686 seg ,  ,  , Peltier: ,18.25, ºC     , teInsta: ,17.29, ºC     , Disip: ,13.13, ºC     ,  , Aire: ,15.22,8:31:53,18/8/2022,TomaNro= 576,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=113y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.531388,  ,  , Corrida: ,25695 seg ,  ,  , Peltier: ,18.21, ºC     , teInsta: ,17.29, ºC     , Disip: ,13.15, ºC     ,  , Aire: ,15.22,8:32:2,18/8/2022,TomaNro= 577,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=110y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.53389,  ,  , Corrida: ,25704 seg ,  ,  , Peltier: ,18.21, ºC     , teInsta: ,17.29, ºC     , Disip: ,13.2, ºC     ,  , Aire: ,15.22,8:32:12,18/8/2022,TomaNro= 578,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=106y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.536389,  ,  , Corrida: ,25713 seg ,  ,  , Peltier: ,18.2, ºC     , teInsta: ,17.3, ºC     , Disip: ,13.35, ºC     ,  , Aire: ,15.22,8:32:20,18/8/2022,TomaNro= 579,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=106y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.538889,  ,  , Corrida: ,25722 seg ,  ,  , Peltier: ,18.18, ºC     , teInsta: ,17.3, ºC     , Disip: ,14.35, ºC     ,  , Aire: ,15.22,8:32:29,18/8/2022,TomaNro= 580,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=105y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.541389,  ,  , Corrida: ,25732 seg ,  ,  , Peltier: ,18.16, ºC     , teInsta: ,17.32, ºC     , Disip: ,14.46, ºC     ,  , Aire: ,15.22,8:32:39,18/8/2022,TomaNro= 581,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=101y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.5441675,  ,  , Corrida: ,25741 seg ,  ,  , Peltier: ,18.15, ºC     , teInsta: ,17.33, ºC     , Disip: ,14.35, ºC     ,  , Aire: ,15.22,8:32:48,18/8/2022,TomaNro= 582,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.546667,  ,  , Corrida: ,25751 seg ,  ,  , Peltier: ,18.14, ºC     , teInsta: ,17.33, ºC     , Disip: ,14.26, ºC     ,  , Aire: ,15.22,8:32:58,18/8/2022,TomaNro= 583,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=98y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.549445,  ,  , Corrida: ,25760 seg ,  ,  , Peltier: ,18.14, ºC     , teInsta: ,17.34, ºC     , Disip: ,14.16, ºC     ,  , Aire: ,15.22,8:33:7,18/8/2022,TomaNro= 584,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.551945,  ,  , Corrida: ,25769 seg ,  ,  , Peltier: ,18.15, ºC     , teInsta: ,17.34, ºC     , Disip: ,14.21, ºC     ,  , Aire: ,15.22,8:33:16,18/8/2022,TomaNro= 585,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.554444,  ,  , Corrida: ,25778 seg ,  ,  , Peltier: ,18.14, ºC     , teInsta: ,17.34, ºC     , Disip: ,15.05, ºC     ,  , Aire: ,15.22,8:33:25,18/8/2022,TomaNro= 586,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=98y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.556945,  ,  , Corrida: ,25787 seg ,  ,  , Peltier: ,18.16, ºC     , teInsta: ,17.37, ºC     , Disip: ,15.1, ºC     ,  , Aire: ,15.22,8:33:34,18/8/2022,TomaNro= 587,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=95y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.559444,  ,  , Corrida: ,25797 seg ,  ,  , Peltier: ,18.18, ºC     , teInsta: ,17.37, ºC     , Disip: ,14.9, ºC     ,  , Aire: ,15.22,8:33:44,18/8/2022,TomaNro= 588,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=96y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.5622225,  ,  , Corrida: ,25806 seg ,  ,  , Peltier: ,18.2, ºC     , teInsta: ,17.37, ºC     , Disip: ,14.7, ºC     ,  , Aire: ,15.22,8:33:53,18/8/2022,TomaNro= 589,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.564722,  ,  , Corrida: ,25816 seg ,  ,  , Peltier: ,18.19, ºC     , teInsta: ,17.38, ºC     , Disip: ,14.54, ºC     ,  , Aire: ,15.22,8:34:3,18/8/2022,TomaNro= 590,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.5675,  ,  , Corrida: ,25825 seg ,  ,  , Peltier: ,18.21, ºC     , teInsta: ,17.38, ºC     , Disip: ,14.39, ºC     ,  , Aire: ,15.22,8:34:12,18/8/2022,TomaNro= 591,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=98y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.57,  ,  , Corrida: ,25835 seg ,  ,  , Peltier: ,18.2, ºC     , teInsta: ,17.39, ºC     , Disip: ,14.3, ºC     ,  , Aire: ,15.22,8:34:22,18/8/2022,TomaNro= 592,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.572778,  ,  , Corrida: ,25844 seg ,  ,  , Peltier: ,18.21, ºC     , teInsta: ,17.39, ºC     , Disip: ,14.2, ºC     ,  , Aire: ,15.22,8:34:31,18/8/2022,TomaNro= 593,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=98y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.575277,  ,  , Corrida: ,25854 seg ,  ,  , Peltier: ,18.22, ºC     , teInsta: ,17.41, ºC     , Disip: ,14.14, ºC     ,  , Aire: ,15.22,8:34:41,18/8/2022,TomaNro= 594,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.578055,  ,  , Corrida: ,25863 seg ,  ,  , Peltier: ,18.22, ºC     , teInsta: ,17.42, ºC     , Disip: ,14.1, ºC     ,  , Aire: ,15.22,8:34:50,18/8/2022,TomaNro= 595,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.580556,  ,  , Corrida: ,25871 seg ,  ,  , Peltier: ,18.22, ºC     , teInsta: ,17.42, ºC     , Disip: ,14.14, ºC     ,  , Aire: ,15.22,8:34:58,18/8/2022,TomaNro= 596,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.582778,  ,  , Corrida: ,25880 seg ,  ,  , Peltier: ,18.22, ºC     , teInsta: ,17.42, ºC     , Disip: ,14.99, ºC     ,  , Aire: ,15.22,8:35:7,18/8/2022,TomaNro= 597,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.585278,  ,  , Corrida: ,25888 seg ,  ,  , Peltier: ,18.21, ºC     , teInsta: ,17.43, ºC     , Disip: ,16.01, ºC     ,  , Aire: ,15.22,8:35:15,18/8/2022,TomaNro= 598,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.5875,  ,  , Corrida: ,25898 seg ,  ,  , Peltier: ,18.2, ºC     , teInsta: ,17.43, ºC     , Disip: ,16.85, ºC     ,  , Aire: ,15.22,8:35:25,18/8/2022,TomaNro= 599,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=96y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.590278,  ,  , Corrida: ,25907 seg ,  ,  , Peltier: ,18.22, ºC     , teInsta: ,17.45, ºC     , Disip: ,16.62, ºC     ,  , Aire: ,15.22,8:35:34,18/8/2022,TomaNro= 600,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=94y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.592777,  ,  , Corrida: ,25917 seg ,  ,  , Peltier: ,18.27, ºC     , teInsta: ,17.46, ºC     , Disip: ,17.0, ºC     ,  , Aire: ,15.22,8:35:44,18/8/2022,TomaNro= 601,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=94y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.595555,  ,  , Corrida: ,25926 seg ,  ,  , Peltier: ,18.28, ºC     , teInsta: ,17.46, ºC     , Disip: ,16.58, ºC     ,  , Aire: ,15.22,8:35:53,18/8/2022,TomaNro= 602,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=98y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.598055,  ,  , Corrida: ,25936 seg ,  ,  , Peltier: ,18.32, ºC     , teInsta: ,17.47, ºC     , Disip: ,15.96, ºC     ,  , Aire: ,15.22,8:36:3,18/8/2022,TomaNro= 603,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=98y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.600834,  ,  , Corrida: ,25945 seg ,  ,  , Peltier: ,18.33, ºC     , teInsta: ,17.47, ºC     , Disip: ,15.43, ºC     ,  , Aire: ,15.22,8:36:12,18/8/2022,TomaNro= 604,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=101y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.603333,  ,  , Corrida: ,25954 seg ,  ,  , Peltier: ,18.38, ºC     , teInsta: ,17.47, ºC     , Disip: ,15.02, ºC     ,  , Aire: ,15.22,8:36:21,18/8/2022,TomaNro= 605,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=101y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.605834,  ,  , Corrida: ,25964 seg ,  ,  , Peltier: ,18.37, ºC     , teInsta: ,17.48, ºC     , Disip: ,14.68, ºC     ,  , Aire: ,15.22,8:36:31,18/8/2022,TomaNro= 606,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=105y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.608611,  ,  , Corrida: ,25973 seg ,  ,  , Peltier: ,18.4, ºC     , teInsta: ,17.5, ºC     , Disip: ,14.4, ºC     ,  , Aire: ,15.22,8:36:40,18/8/2022,TomaNro= 607,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=103y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.611112,  ,  , Corrida: ,25983 seg ,  ,  , Peltier: ,18.43, ºC     , teInsta: ,17.5, ºC     , Disip: ,14.18, ºC     ,  , Aire: ,15.22,8:36:50,18/8/2022,TomaNro= 608,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=105y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.61389,  ,  , Corrida: ,25992 seg ,  ,  , Peltier: ,18.43, ºC     , teInsta: ,17.51, ºC     , Disip: ,14.01, ºC     ,  , Aire: ,15.22,8:36:59,18/8/2022,TomaNro= 609,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=107y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.616389,  ,  , Corrida: ,26002 seg ,  ,  , Peltier: ,18.42, ºC     , teInsta: ,17.51, ºC     , Disip: ,13.85, ºC     ,  , Aire: ,15.22,8:37:9,18/8/2022,TomaNro= 610,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=107y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.619166,  ,  , Corrida: ,26011 seg ,  ,  , Peltier: ,18.42, ºC     , teInsta: ,17.52, ºC     , Disip: ,13.7, ºC     ,  , Aire: ,15.22,8:37:18,18/8/2022,TomaNro= 611,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=105y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.621667,  ,  , Corrida: ,26020 seg ,  ,  , Peltier: ,18.4, ºC     , teInsta: ,17.52, ºC     , Disip: ,13.69, ºC     ,  , Aire: ,15.22,8:37:27,18/8/2022,TomaNro= 612,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=105y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.6241665,  ,  , Corrida: ,26029 seg ,  ,  , Peltier: ,18.39, ºC     , teInsta: ,17.54, ºC     , Disip: ,14.54, ºC     ,  , Aire: ,15.22,8:37:36,18/8/2022,TomaNro= 613,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
