  ,  , Corrida: ,3 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,18:40:49,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9120 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:46,  E: ,HEATINGconPWM=77,   TomaNro= 6506,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9122 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:48,  E: ,HEATINGconPWM=80,   TomaNro= 6507,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9123 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:50,  E: ,HEATINGconPWM=83,   TomaNro= 6508,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9124 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:50,  E: ,HEATINGconPWM=80,   TomaNro= 6509,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9125 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:51,  E: ,HEATINGconPWM=77,   TomaNro= 6510,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9126 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:52,  E: ,HEATINGconPWM=75,   TomaNro= 6511,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9127 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:53,  E: ,BALANCEconPWM=73,   TomaNro= 6512,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9128 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:54,  E: ,BALANCEconPWM=69,   TomaNro= 6513,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9128 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:54,  E: ,BALANCEconPWM=68,   TomaNro= 6514,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9129 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:55,  E: ,BALANCEconPWM=68,   TomaNro= 6515,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9130 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:56,  E: ,BALANCEconPWM=68,   TomaNro= 6516,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9131 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:57,  E: ,BALANCEconPWM=69,   TomaNro= 6517,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9132 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:12:58,  E: ,BALANCEconPWM=70,   TomaNro= 6518,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9134 seg ,  ,  , Peltier: ,32.31, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:13:0,  E: ,BALANCEconPWM=72,   TomaNro= 6519,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9135 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.96, ºC     , Disip: ,23.69, ºC     ,  ,21:13:1,  E: ,COOLINGconPWM=73,   TomaNro= 6520,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9139 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:5,  E: ,BALANCEconPWM=72,   TomaNro= 6521,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9141 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:7,  E: ,BALANCEconPWM=70,   TomaNro= 6522,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9142 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:8,  E: ,BALANCEconPWM=69,   TomaNro= 6523,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9144 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:10,  E: ,BALANCEconPWM=68,   TomaNro= 6524,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9145 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:12,  E: ,BALANCEconPWM=68,   TomaNro= 6525,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9146 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:12,  E: ,BALANCEconPWM=68,   TomaNro= 6526,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9148 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:14,  E: ,BALANCEconPWM=68,   TomaNro= 6527,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9150 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:16,  E: ,BALANCEconPWM=68,   TomaNro= 6528,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9151 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:17,  E: ,BALANCEconPWM=69,   TomaNro= 6529,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9152 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:18,  E: ,BALANCEconPWM=71,   TomaNro= 6530,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9154 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:20,  E: ,BALANCEconPWM=73,   TomaNro= 6531,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9155 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:21,  E: ,HEATINGconPWM=75,   TomaNro= 6532,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9157 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:23,  E: ,HEATINGconPWM=77,   TomaNro= 6533,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9161 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:27,  E: ,HEATINGconPWM=80,   TomaNro= 6534,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9161 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:27,  E: ,HEATINGconPWM=75,   TomaNro= 6535,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9162 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:28,  E: ,BALANCEconPWM=73,   TomaNro= 6536,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9163 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:29,  E: ,BALANCEconPWM=69,   TomaNro= 6537,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9164 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:30,  E: ,BALANCEconPWM=68,   TomaNro= 6538,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9165 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:31,  E: ,BALANCEconPWM=68,   TomaNro= 6539,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9166 seg ,  ,  , Peltier: ,32.31, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:32,  E: ,BALANCEconPWM=72,   TomaNro= 6540,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9166 seg ,  ,  , Peltier: ,32.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:33,  E: ,COOLINGconPWM=73,   TomaNro= 6541,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9168 seg ,  ,  , Peltier: ,32.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:34,  E: ,COOLINGconPWM=78,   TomaNro= 6542,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9169 seg ,  ,  , Peltier: ,32.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:35,  E: ,COOLINGconPWM=81,   TomaNro= 6543,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9171 seg ,  ,  , Peltier: ,32.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:37,  E: ,COOLINGconPWM=85,   TomaNro= 6544,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9173 seg ,  ,  , Peltier: ,32.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:39,  E: ,COOLINGconPWM=81,   TomaNro= 6545,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9174 seg ,  ,  , Peltier: ,32.38, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:40,  E: ,COOLINGconPWM=78,   TomaNro= 6546,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9175 seg ,  ,  , Peltier: ,32.31, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:41,  E: ,COOLINGconPWM=76,   TomaNro= 6547,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9177 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:43,  E: ,COOLINGconPWM=74,   TomaNro= 6548,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9177 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:43,  E: ,BALANCEconPWM=72,   TomaNro= 6549,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9178 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:44,  E: ,BALANCEconPWM=69,   TomaNro= 6550,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9179 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:45,  E: ,BALANCEconPWM=68,   TomaNro= 6551,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9180 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:46,  E: ,BALANCEconPWM=68,   TomaNro= 6552,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9181 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:47,  E: ,BALANCEconPWM=68,   TomaNro= 6553,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9182 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:48,  E: ,BALANCEconPWM=68,   TomaNro= 6554,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9183 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:49,  E: ,BALANCEconPWM=68,   TomaNro= 6555,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9183 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:50,  E: ,BALANCEconPWM=69,   TomaNro= 6556,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9184 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:50,  E: ,BALANCEconPWM=71,   TomaNro= 6557,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9186 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:52,  E: ,BALANCEconPWM=72,   TomaNro= 6558,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9187 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:53,  E: ,HEATINGconPWM=75,   TomaNro= 6559,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9188 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:54,  E: ,HEATINGconPWM=77,   TomaNro= 6560,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9192 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:58,  E: ,HEATINGconPWM=80,   TomaNro= 6561,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9193 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:13:59,  E: ,HEATINGconPWM=75,   TomaNro= 6562,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9194 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:0,  E: ,BALANCEconPWM=72,   TomaNro= 6563,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9195 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:1,  E: ,BALANCEconPWM=69,   TomaNro= 6564,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9196 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:2,  E: ,BALANCEconPWM=68,   TomaNro= 6565,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9196 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:2,  E: ,BALANCEconPWM=68,   TomaNro= 6566,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9197 seg ,  ,  , Peltier: ,32.31, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:3,  E: ,BALANCEconPWM=70,   TomaNro= 6567,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9198 seg ,  ,  , Peltier: ,32.38, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:4,  E: ,COOLINGconPWM=74,   TomaNro= 6568,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9199 seg ,  ,  , Peltier: ,32.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:5,  E: ,COOLINGconPWM=76,   TomaNro= 6569,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9200 seg ,  ,  , Peltier: ,32.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:6,  E: ,COOLINGconPWM=78,   TomaNro= 6570,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9204 seg ,  ,  , Peltier: ,32.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:10,  E: ,COOLINGconPWM=81,   TomaNro= 6571,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9206 seg ,  ,  , Peltier: ,32.38, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:12,  E: ,COOLINGconPWM=78,   TomaNro= 6572,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9206 seg ,  ,  , Peltier: ,32.31, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:13,  E: ,COOLINGconPWM=76,   TomaNro= 6573,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9207 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:13,  E: ,COOLINGconPWM=74,   TomaNro= 6574,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9208 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:14,  E: ,BALANCEconPWM=72,   TomaNro= 6575,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9209 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:15,  E: ,BALANCEconPWM=70,   TomaNro= 6576,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9210 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:16,  E: ,BALANCEconPWM=69,   TomaNro= 6577,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9211 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:17,  E: ,BALANCEconPWM=68,   TomaNro= 6578,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9212 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:18,  E: ,BALANCEconPWM=68,   TomaNro= 6579,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9213 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:19,  E: ,BALANCEconPWM=68,   TomaNro= 6580,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9213 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:19,  E: ,BALANCEconPWM=68,   TomaNro= 6581,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9215 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:21,  E: ,BALANCEconPWM=68,   TomaNro= 6582,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9216 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:22,  E: ,BALANCEconPWM=69,   TomaNro= 6583,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9217 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:23,  E: ,BALANCEconPWM=71,   TomaNro= 6584,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9218 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:24,  E: ,BALANCEconPWM=72,   TomaNro= 6585,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9220 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:26,  E: ,HEATINGconPWM=74,   TomaNro= 6586,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9221 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:27,  E: ,HEATINGconPWM=77,   TomaNro= 6587,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9221 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:28,  E: ,HEATINGconPWM=80,   TomaNro= 6588,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9223 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:29,  E: ,HEATINGconPWM=77,   TomaNro= 6589,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9224 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:30,  E: ,HEATINGconPWM=74,   TomaNro= 6590,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,9225 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.95, ºC     , Disip: ,23.69, ºC     ,  ,21:14:31,  E: ,BALANCEconPWM=71,   TomaNro= 6591,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
